id_oferta,cargo,empresa,ciudad,salario_publicado,salario_mensual_base,segmento_salarial,experiencia_requerida,nivel_experiencia,educacion_minima,educacion_minima_valor,modalidad,es_remoto,es_presencial,tipo_contrato,jornada,tiempo_parcial,menciones_tecnologia
E9C95B53DE2F88A061373E686DCF3405,Asesor/Consultor (General),Protech Service,Los Olivos,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato Intermitente,Completa,0,3
E83CC33D7082B02061373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,TALENTOS CQ E.I.R.L.,El Agustino,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
77DE7A1711372F4561373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Platanitos Boutique,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
FCE3E0333E070C4361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector,Ate,1,565.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Parcial,1,3
B353CFCC74B8EC5061373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Mi Petite,Barranco,1,1200.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato de Temporada,Completa,0,3
C1C5F546A91D2B1D61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,COMPASS LEADERS S.A.C.,Ate,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
DAEF0E5B943A3F1D61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,COMPASS LEADERS S.A.C.,Ate,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
B353CFCC74B8EC5061373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Mi Petite,Barranco,1,1200.0,Medio,2,Mid-Level,técnico,3,Presencial,0,1,Contrato de Temporada,Completa,0,3
99F2FB4B59DD24B561373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,Magdalena Del Mar,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
47EE9057E8FF8A6261373E686DCF3405,Asesor/Consultor (General),Manpower,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
8DFBE3B3A2BA630861373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,Magdalena Del Mar,1,1200.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
7333C02A1686974C61373E686DCF3405,Asesor/Consultor (General),Manpower,Jesus Maria,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
F570F7589CBEEEBA61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Suminox Aceros,Lima,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
533AE68DBBB8349561373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
EEE5E4D309B2B65F61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,REMAX Exclusive,Santiago De Surco,1,5000.0,Alto,1,Junior,técnico,3,Híbrido,1,1,Contrato por Necesidades del Mercado,Completa,0,4
76067D0B77EA237061373E686DCF3405,Asesor/Consultor (General),ZAPLER,Lima,0,,,2,Mid-Level,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
D48B64AD727AB93C61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Manpower,Lima,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
EA786CFDEC78D3ED61373E686DCF3405,Asesor/Consultor (General),Digital Max,Puente Piedra,1,1500.0,Medio,0,Junior,educación secundaria,2,Híbrido,1,1,Contrato por Necesidades del Mercado,Completa,0,4
5F2608DF46C8445161373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Digital Max,Villa Maria Del Triunfo,1,2500.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato Intermitente,Completa,0,4
D25AB12FECB2D41B61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
B3172CD5A061CA8461373E686DCF3405,Asesor/Consultor de Comercial / Ventas,FOXTEL,Lima,1,1800.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
CD21BAAC8961BDF461373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Atento Perú,Santa Anita,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C191EE793827A7C761373E686DCF3405,Asesor/Consultor (General),Importante empresa del sector,Magdalena Del Mar,0,,,3,Mid-Level,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
D640A167A43AF8AE61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,GEA Internacional,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
5483C5E9021E7F0A61373E686DCF3405,Asesor/Consultor (General),BECALL,Santa Anita,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
F904CDC2E330B07661373E686DCF3405,Asesor/Consultor (General),Atento Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
3CA6DB49910F5B3461373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector retail,San Miguel,1,1450.0,Medio,1,Junior,educación secundaria,2,Presencial,0,1,Contrato de Temporada,Completa,0,3
4B6ED8D6094F7FEF61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector retail,Santiago De Surco,1,1450.0,Medio,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
8EB13EA2ABA883F561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,WOSAK S.A.C.,San Borja,0,,,0,Junior,técnico,3,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Parcial,1,3
BAF7E936E91A344061373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Externa BPO & Contac Center,Los Olivos,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
62BCB6A2B3D9C4C161373E686DCF3405,Asesor/Consultor (General),QUBOS,Lima,0,,,0,Junior,educación secundaria,2,Híbrido,1,1,Por horas,Completa,0,3
C9116A6E2A48F7F061373E686DCF3405,Asesor/Consultor (General),ICPNA,Miraflores,0,,,3,Mid-Level,técnico,3,Híbrido,1,1,Contrato por Necesidades del Mercado,Completa,0,4
D4DC4F76166F5D7061373E686DCF3405,Asesor/Consultor de Comercial / Ventas,NEW ATHLETIC,Breña,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
31D759DD2493CD2E61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Corporación EW S.A.C.,San Juan De Miraflores,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
BE16C3B04B32371D61373E686DCF3405,Asesor/Consultor (General),Overall Strategy,Lima,0,,,1,Junior,universitario,4,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
D524E7FB4B96FD2761373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
5132EE5FE0885BA161373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Corporación EW S.A.C.,Villa El Salvador,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
E5C2A19486F6D8B661373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Martec Estrategia y Soluciones,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
F8BE58CBBFCBD22B61373E686DCF3405,Asesor/Consultor (General),Manpower,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
3DC9A9F62D36226E61373E686DCF3405,Asesor/Consultor (General),Overall Strategy,La Victoria,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
317FD88C9DB666CB61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Manpower,Independencia,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
EE30E0CC88ED060561373E686DCF3405,Otros de Comercial / Ventas,SERVICIOS Y PROMOCIONES DE SALUD SAC,San Isidro,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
D60E3DC770EAD49D61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo inmobiliario Robles,San Isidro,1,1200.0,Medio,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
F1C6094210DABAE161373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo EFE,Santa Anita,1,1000.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
AB9BD5F7E54714B961373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Partner Service,Ate,1,1330.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,4
B4076D15DAA44BCD61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Manpower,Lima,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
4B7F05CF0D74AE2461373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Expro,Santiago De Surco,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
ED770A66C939108961373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
2056CB468FC77B0661373E686DCF3405,Asesor/Consultor (General),PSCC E.I.R.L.,Los Olivos,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
8B92D3FE91F6575661373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Martec Estrategia y Soluciones,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
3074C4C48F37C08F61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Digital Max,San Juan De Lurigancho,1,1560.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
82F33DEBC3674CDB61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,EDPYME INVERSIONES LA CRUZ,San Isidro,1,1200.0,Medio,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
87E6EAFF541D8B2461373E686DCF3405,Asesor/Consultor (General),VIP2CARS,Los Olivos,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
8E8A4F74E481B25761373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
05A741B59716660B61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Martec Estrategia y Soluciones,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
B01B704FDA8F52A661373E686DCF3405,Asesor/Consultor (General),TALENTOS CQ E.I.R.L.,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato Intermitente,Completa,0,4
835C8925CB0F8ACF61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,SSP ventas del Peru,Miraflores,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
3FAF11E057D5F87561373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
DA74E00A0392E96A61373E686DCF3405,Asesor/Consultor (General),Autoland S.A,Los Olivos,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
B6B9B68BB478C86461373E686DCF3405,Asesor/Consultor (General),Partner Service,La Molina,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
B43B59CCB55D08F161373E686DCF3405,Asesor/Consultor (General),Partner Service,Santa Anita,1,900.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
B7509AC93EC856D761373E686DCF3405,Asesor/Consultor (General),Covisian Perú,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
328067642664DB6161373E686DCF3405,Asesor/Consultor (General),ALMUDENA MILIANI,Santiago De Surco,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
98F0551DA7386AD361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Atento Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
9C589B4185CE0A4361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,PSCC E.I.R.L.,Los Olivos,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
7D7E72A2F0905D7961373E686DCF3405,Asesor/Consultor (General),Manpower,Lima,1,1300.0,Medio,0,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
C2A8C37DC4EC04B561373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Expro,Surquillo,1,1500.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
F9190F43983F727A61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,TRUST CONSULTING,San Juan De Miraflores,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
0AA564C3CA1A422861373E686DCF3405,Asesor/Consultor de TI / Sistemas,Panorama Bpo,Lima,0,,,2,Mid-Level,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
E5EDB0B43A543A9B61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,TRUST CONSULTING,Santiago De Surco,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
B2FC77E0566CCCAE61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,PSCC E.I.R.L.,Los Olivos,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
EB5F40137EB2227E61373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Manpower,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
DD2CA2A85281EC9661373E686DCF3405,Asesor/Consultor (General),Atento Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
0FD2AD8262744FB361373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Manpower,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Completa,0,4
925247CA1071536461373E686DCF3405,Asesor/Consultor (General),Manpower,Santa Anita,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
9D20F57AA15E7E4B61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,Miraflores,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
EAFD5DF8042E6F5961373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,Barranca,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
018219CCAD5EB64161373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Partner Service,La Molina,1,900.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
C225F07E0A69E1E861373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Corporación EW S.A.C.,Huacho,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
30ECB414FDCA358461373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,Huacho,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
CFB8D2071336202C61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Corporación EW S.A.C.,Ate,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7609250810C4A4F361373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,Ate,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
0774B97194DAB44B61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Corporación EW S.A.C.,San Juan De Miraflores,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7B98449BEDE79ACD61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Corporación EW S.A.C.,Villa Maria Del Triunfo,0,,,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
656250E900EE2A8A61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Valtx,San Borja,1,565.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,4
0A53CD34DAC9B28861373E686DCF3405,Asesor/Consultor (General),Konecta,Lima,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
A089E1C95774F1A761373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,METAALCANZADA CONSULTORES S.A.C.,San Isidro,1,1500.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
F8AE83945D27C95F61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Bass Kitchen S.A.C.,Santa Anita,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
730AA694EDB81A9361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Salesland Pacífico,San Juan De Lurigancho,1,1300.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
C5C4D70E8D3799FC61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,DEXPER,Lince,1,1500.0,Medio,1,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
F441E0591E1CCFE061373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Partner Service,Santa Anita,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,4
4F91677B897CEB0861373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,San Isidro,0,,,1,Junior,educación secundaria,2,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Completa,0,4
A4F5614470438F9461373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,San Juan De Lurigancho,0,,,1,Junior,educación secundaria,2,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Completa,0,3
B909B64CA2F688AE61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,San Luis,0,,,1,Junior,educación secundaria,2,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Completa,0,4
EF9932751CA985D361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector,San Isidro,0,,,0,Junior,técnico,3,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Completa,0,3
677B16E0AD18CC6761373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Grupo Expro,Miraflores,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
3756FA780CA8802261373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,San Miguel,0,,,1,Junior,educación secundaria,2,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Completa,0,3
D43C4338D5A2DCEF61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,Importante empresa del sector,Ate,0,,,1,Junior,educación secundaria,2,Remoto,1,0,Contrato por Inicio o Incremento de Actividad,Completa,0,3
8B2001BAC6B5B2F761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Aadaru,Ate,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
31A2C046CFB5FFF761373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Martec Estrategia y Soluciones,San Isidro,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
A456A181852180DA61373E686DCF3405,Asesor/Consultor de Salud / Farmacia,A365,Rimac,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
5CDFC564CD894CD361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Covisian Perú,Lima,0,,,0,Junior,educación secundaria,2,Híbrido,1,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
BEC80F66D5E0006261373E686DCF3405,Asesor/Consultor (General),Adecco Perú S.A.,Jesus Maria,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato de Temporada,Completa,0,4
DE19DE543BFD6DCF61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,RECSA PERÚ,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
2F570A8E1118653461373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Overall Strategy,San Miguel,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
EF9C0354B185E18461373E686DCF3405,Asesor/Consultor (General),RJ Abogados,Lince,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
AECD9F195EE3DCAC61373E686DCF3405,Asesor/Consultor de Créditos y Cobranzas,RJ Abogados,San Isidro,1,1500.0,Medio,1,Junior,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
FC7E268FDCD6B82D61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Aadaru,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
9B3F40F9A6C8886B61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector,Santiago De Surco,1,565.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,3
313206CC1F5A328161373E686DCF3405,Asesor/Consultor de Comercial / Ventas,NEMO CONTACT CENTER E.I.R.L.,Santiago De Surco,1,1300.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
9CDB636FCEBA0BA161373E686DCF3405,Asesor/Consultor de Comercial / Ventas,importante empresa del sector,San Juan De Miraflores,1,615.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,3
530456DF2AFFC04061373E686DCF3405,Asesor/Consultor (General),Importante empresa del sector,Santiago De Surco,1,565.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Parcial,1,3
38ABA7A09736013D61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Grupo Tawa,Ate,1,1800.0,Alto,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
7C615CC50BD8A24261373E686DCF3405,Asesor/Consultor de Contabilidad / Nóminas,Concentrix,Lima,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
694E42DD9D377D4C61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Atento Perú,Ate,1,1130.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,4
C70860D69A2E780361373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Salesland Pacífico,San Juan De Lurigancho,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
1249C21449E5784C61373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Salesland Pacífico,San Juan De Lurigancho,0,,,1,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
9227ED4FD68706D561373E686DCF3405,Asesor/Consultor (General),GRUPO KAMILL S.A.C,Santiago De Surco,0,,,0,Junior,técnico,3,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,3
1EAB4AF338DA11F161373E686DCF3405,Asesor/Consultor de Comercial / Ventas,A365,Villa El Salvador,0,,,0,Junior,universitario,4,Presencial,0,1,Contrato por Necesidades del Mercado,Completa,0,3
6C34779982CDDFD061373E686DCF3405,Asesor/Consultor de Comercial / Ventas,Importante empresa del sector,Breña,0,,,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Obra Determinada o Servicio Específico,Completa,0,3
EAB4950D58F2208461373E686DCF3405,Jefe/Líder de Marketing,M&M,Los Olivos,1,1400.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
2AD5EBDCB5C38BAE61373E686DCF3405,Otros de Comercial / Ventas,M&M,Los Olivos,1,1400.0,Medio,0,Junior,educación secundaria,2,Presencial,0,1,Contrato por Inicio o Incremento de Actividad,Completa,0,4
33A0314FD18809C661373E686DCF3405,Otros / No Especificado,Importante empresa del sector,Villa Maria Del Triunfo,1,615.0,Bajo,0,Junior,educación secundaria,2,Presencial,0,1,Contrato a Plazo Indeterminado,Parcial,1,4
